auctionid,bid,bidtime,bidder,item_title,category
9380863251,97.78,0.5960603799248354,user_13947,Item_6409,Electronics
8996240012,76.36,1.8148388353844687,user_3372,Item_1902,Music
1493054486,117.7,3.6106450431614454,user_14278,Item_6538,Electronics
4649459146,14.06,4.4473435214060135,user_11989,Item_4615,Automotive
9020201537,27.46,0.6052312122570943,user_9527,Item_8707,Toys
7856372111,11.27,4.385729071949385,user_1704,Item_7885,Sporting Goods
9220858159,10.48,2.718595185383763,user_13798,Item_1528,Automotive
3475566973,10.55,0.6488620369397214,user_4093,Item_2547,Sporting Goods
4851844036,31.54,0.16263129135240617,user_1955,Item_8362,Sporting Goods
8701153344,222.4,5.909717341336647,user_10753,Item_2044,Toys
5134132725,151.87,5.824536848200793,user_5233,Item_7541,Music
6288400458,63.29,6.32584173557729,user_7224,Item_4118,Automotive
6873194423,11.08,6.250094405676415,user_10867,Item_7835,Art
3178372561,9.74,6.828201511235629,user_12872,Item_5068,Electronics
2692411485,23.41,2.049303671323914,user_10084,Item_2649,Collectibles
3308713281,54.1,2.372297908339297,user_13386,Item_7265,Home
1536194446,64.69,4.463911417072202,user_11694,Item_1485,Sporting Goods
2552853709,44.15,2.8411529330118634,user_6697,Item_1151,Fashion
3178940610,29.62,4.3241684401583385,user_2812,Item_8457,Toys
1293128536,42.81,1.8878899542119412,user_607,Item_3075,Home
9260968448,17.1,5.9138705487024685,user_9584,Item_6549,Music
7432229213,5.87,4.624211616517611,user_4262,Item_9919,Automotive
4651368604,23.4,3.8812181286034133,user_7543,Item_2562,Collectibles
2061133673,41.25,4.542116591056427,user_2061,Item_9505,Automotive
6774943427,28.41,0.6327055561018388,user_14780,Item_6156,Electronics
4213467611,5.31,3.5927097920756856,user_661,Item_4940,Music
4898311015,25.66,6.159722595472559,user_3514,Item_7046,Toys
6873478738,15.87,3.984988169505196,user_7028,Item_9833,Home
9509995524,164.6,1.3884360427749554,user_4636,Item_4747,Home
5488635865,64.97,0.428949633283914,user_12190,Item_2910,Automotive
7757916247,0.99,6.241564558092032,user_9937,Item_8015,Sporting Goods
1778440371,35.19,6.416623538785463,user_9426,Item_4045,Art
1596669819,8.46,6.497730410132611,user_5654,Item_3837,Art
3402379701,5.79,5.319977545374104,user_4883,Item_4797,Art
4638946751,2.12,2.2540089090614077,user_10186,Item_3553,Home
3459401143,94.82,4.159489326589713,user_1490,Item_7566,Automotive
5095568986,111.7,3.334147315509206,user_9370,Item_5689,Sporting Goods
8537242722,5.47,5.950697027700013,user_10306,Item_2806,Art
2000103520,126.83,4.2636435194617786,user_7633,Item_7794,Art
5376447769,412.91,4.839942310767891,user_7845,Item_2838,Art
2779485028,25.85,3.3768378774602965,user_6430,Item_6771,Sporting Goods
3991438608,11.2,4.695901083737292,user_4301,Item_2873,Art
1483753825,30.34,3.637059074389362,user_14962,Item_4575,Art
7418671127,134.62,6.280739409074469,user_4059,Item_3460,Toys
7300312288,160.64,1.716279729043696,user_8714,Item_5001,Music
4434954625,31.75,3.9368425852644675,user_13720,Item_672,Electronics
8567465132,10.99,0.6333537091703414,user_6589,Item_5066,Art
6648197506,44.33,1.3349702633968827,user_1191,Item_5911,Electronics
9998690718,29.46,2.7381315482710864,user_1793,Item_4432,Art
4793244201,38.21,3.8043897030732357,user_12515,Item_8840,Electronics
1468635254,20.82,3.9606870705998816,user_7623,Item_4592,Art
1411162423,41.68,0.2072385100413774,user_6483,Item_2288,Electronics
1433430868,3.54,4.846108174218189,user_8024,Item_3314,Collectibles
5173491615,50.94,5.780935126900616,user_5522,Item_837,Collectibles
1631789749,129.5,1.1016896955874984,user_6146,Item_5813,Art
4291429847,26.36,4.351604195888595,user_7360,Item_1254,Fashion
6188336857,38.51,6.461437295181776,user_12022,Item_1885,Fashion
4761850459,4.82,4.196135212850416,user_12313,Item_9769,Music
7400769108,61.83,0.9993127133809706,user_9958,Item_3296,Jewelry
2529743520,100.73,0.6970514253652627,user_4656,Item_8486,Automotive
7462387684,237.24,1.4174728018575435,user_10304,Item_4857,Collectibles
3524204650,1.92,2.11784588479598,user_7793,Item_1906,Toys
4814830376,62.44,2.447425563632786,user_1274,Item_6087,Fashion
7474966503,4.1,3.599659234668568,user_11453,Item_4291,Fashion
8643285542,52.95,4.596801285829409,user_7741,Item_5030,Electronics
2135803894,17.03,1.156517356185022,user_13454,Item_636,Electronics
2595930136,60.38,3.8530281021081842,user_14409,Item_7891,Toys
4307492693,55.54,4.505900612970258,user_8416,Item_483,Home
9466237679,36.58,2.777309393482262,user_2940,Item_9370,Jewelry
2033989971,19.15,3.3560124823023214,user_1686,Item_2287,Electronics
9995875580,40.22,5.219487964351524,user_13764,Item_311,Toys
2130225967,102.13,5.719095101132122,user_13507,Item_42,Automotive
9991041480,45.65,2.89590998153646,user_9307,Item_8041,Electronics
4043971409,85.51,1.887002327119272,user_6503,Item_8249,Sporting Goods
7214410065,6.26,3.685403125108609,user_4592,Item_219,Art
1306880088,35.77,3.472673118965613,user_4200,Item_1510,Fashion
5081033313,18.52,4.164565135106865,user_2803,Item_8483,Electronics
8954876007,84.18,2.512595637712262,user_5015,Item_7402,Home
9035464498,62.62,5.714307449666829,user_6594,Item_421,Fashion
4400135918,17.88,3.975651629525699,user_12026,Item_3514,Fashion
1421041143,39.82,3.918694211379985,user_10543,Item_1123,Sporting Goods
9140335509,27.98,1.7349250272302557,user_398,Item_3605,Toys
3482307249,53.02,3.470146255101367,user_14278,Item_1227,Home
6512633602,50.31,6.352282849090795,user_14744,Item_9965,Jewelry
2808697829,35.95,3.8756751484277165,user_1771,Item_6284,Sporting Goods
8315673974,6.65,0.7877904357437877,user_7644,Item_6253,Collectibles
8280175178,196.73,3.647851846577134,user_8519,Item_7695,Home
2654671716,117.52,1.3104922497876952,user_14559,Item_7025,Collectibles
7709761923,36.87,6.396714406385765,user_4372,Item_204,Music
9265265637,61.71,3.7127344609617223,user_13033,Item_4095,Home
6971786895,68.13,5.136580632022176,user_2113,Item_1920,Music
4736584468,14.46,0.42396726973713783,user_736,Item_8329,Music
9627211672,147.02,2.8392238878483296,user_14485,Item_6064,Music
8346481700,2.89,4.17620732193153,user_3880,Item_9942,Fashion
2264920496,4.28,0.7816387847617025,user_11807,Item_2613,Toys
1895060366,14.05,0.4140186867921024,user_6292,Item_2420,Collectibles
4258538229,49.55,6.417129594171663,user_14956,Item_2982,Art
8152801896,38.85,0.7945163939129537,user_4770,Item_6695,Jewelry
1502340576,36.14,3.6572244819373214,user_3131,Item_1115,Art
8865032856,30.39,6.6140118316136185,user_2016,Item_6399,Home
3895892344,22.54,0.09329549036832996,user_2922,Item_3657,Music
9619226044,7.17,5.9762035277139836,user_3827,Item_9819,Electronics
8775162239,6.35,1.4575571605778173,user_3706,Item_2045,Collectibles
7832296791,7.09,6.525913083232946,user_12180,Item_3634,Jewelry
7802877636,8.92,3.477252677018737,user_9743,Item_9462,Fashion
8043895088,6.06,1.019356106296061,user_9436,Item_2589,Automotive
6062253720,5.91,3.595828552650024,user_11243,Item_4475,Fashion
8169408031,23.84,4.403206574172884,user_12212,Item_4555,Home
9228960142,117.57,4.29586064011614,user_4924,Item_6553,Electronics
2371693692,56.17,5.163474599720958,user_604,Item_7588,Electronics
6975648308,10.9,6.932351993716171,user_3372,Item_8617,Jewelry
5955021412,14.47,2.3271812695814584,user_2916,Item_3165,Collectibles
7339764245,322.56,4.352990687821506,user_7297,Item_4228,Automotive
7970628307,18.2,0.44568393128826966,user_9364,Item_5463,Fashion
2607448963,8.98,3.657905323753768,user_11333,Item_4327,Fashion
9092209670,23.43,6.824365010385212,user_14014,Item_4373,Jewelry
6668940178,16.72,3.14922977584724,user_14792,Item_95,Art
4383910686,11.85,5.361668679932171,user_3004,Item_19,Art
6836183863,34.52,2.71822299045733,user_7793,Item_5895,Home
3369495000,151.42,6.682242633947294,user_4691,Item_1985,Jewelry
6499955242,6.79,2.699778330128726,user_1461,Item_679,Music
9531766001,52.77,5.687603412684798,user_7507,Item_314,Art
4890554416,108.37,5.4977257612279615,user_14758,Item_4615,Automotive
8909998735,56.86,1.0541626043680883,user_8460,Item_2763,Collectibles
3299513040,114.63,5.929930978880352,user_3743,Item_8390,Home
6229140142,63.11,4.944895900388742,user_1669,Item_4747,Automotive
2145925949,14.34,1.1878956948191723,user_12570,Item_2530,Jewelry
7962762141,285.73,1.7302348973430133,user_12257,Item_5809,Sporting Goods
2239437536,61.81,2.340721568921698,user_10221,Item_2992,Home
3191975577,513.56,0.07660993268535476,user_14736,Item_7272,Art
1763270127,3.55,4.143466560113401,user_2266,Item_990,Home
5287060904,583.03,4.743379053293979,user_6993,Item_8629,Sporting Goods
8832614163,93.34,2.563261497898376,user_5332,Item_6840,Toys
8589699260,58.24,2.2860412759652236,user_9176,Item_3170,Art
1079034077,10.95,5.158804677309929,user_9079,Item_6713,Music
1582487605,80.61,2.241458280643999,user_10665,Item_7268,Home
6862520103,139.44,0.6476104470575089,user_9614,Item_3533,Music
1218322179,4.02,3.8168107669479,user_9245,Item_8061,Jewelry
4692653923,65.64,5.536615213374922,user_152,Item_38,Collectibles
1928814507,15.25,4.173991830567272,user_11976,Item_9857,Electronics
2940522375,66.24,4.918145063124795,user_5894,Item_2109,Electronics
4113269794,9.62,5.45236860888587,user_359,Item_8932,Electronics
9731390616,152.23,6.527615594979702,user_2390,Item_8150,Home
6470653864,30.09,5.689677332691889,user_12849,Item_8688,Automotive
3002295743,81.43,3.1025742614888205,user_13547,Item_1793,Sporting Goods
9480379516,105.6,2.0084262618734683,user_14019,Item_2235,Home
1037763987,47.41,0.06947756889442114,user_7435,Item_7722,Toys
3921592199,11.67,2.664043282425231,user_6389,Item_1641,Home
3600986136,70.79,1.456083380582153,user_5237,Item_9270,Fashion
2240452712,29.52,4.5830237775158285,user_10761,Item_1542,Music
4376458375,41.6,2.7312900199047583,user_3409,Item_799,Jewelry
2870922043,21.37,5.623289822083797,user_4772,Item_3594,Art
9484196245,3.87,6.9695266336571295,user_1398,Item_5711,Jewelry
8585497618,35.53,5.5221375419016745,user_8114,Item_7981,Electronics
2356441954,16.15,5.387261670626614,user_754,Item_2210,Home
5508393152,47.47,3.2324958805046577,user_6996,Item_1949,Home
3448533222,31.72,2.7314831555347325,user_10064,Item_6655,Music
2711367929,17.61,0.6859374034027642,user_13297,Item_4166,Toys
9169582677,428.45,4.256542563442213,user_12877,Item_8712,Collectibles
4679133966,22.76,2.230081975449035,user_14277,Item_4535,Toys
7051596800,36.45,3.4212424776385513,user_4485,Item_4799,Sporting Goods
8478373121,315.48,3.6568117157626796,user_8198,Item_5878,Automotive
7770341672,9.87,3.7586176502056445,user_3715,Item_4709,Art
3695044197,90.73,2.7032146893091347,user_3256,Item_7073,Music
6068157246,13.51,2.692230086325287,user_10450,Item_2168,Fashion
1855782424,25.1,0.6820591979652365,user_5414,Item_3608,Music
4972521389,53.28,2.617048406866162,user_7913,Item_6853,Music
2334830228,131.07,5.509716344470921,user_11574,Item_1451,Automotive
3335505462,9.71,2.284809657372344,user_13708,Item_10,Home
8651264720,45.02,3.146870994875061,user_1696,Item_3911,Toys
1188050496,13.58,3.176405022019523,user_5328,Item_7099,Art
3976539759,71.82,5.3507999339676875,user_3774,Item_3823,Music
8265187840,106.01,2.5751890113740514,user_5636,Item_1922,Jewelry
8066537739,73.81,1.1887615928223525,user_9225,Item_8263,Toys
6865448576,12.6,0.24263632991345252,user_12988,Item_9498,Electronics
7872816128,8.82,5.340882662343715,user_8451,Item_5429,Collectibles
1121191692,26.94,3.170772842271243,user_8067,Item_7280,Toys
2465365132,7.59,3.1127255542847925,user_9694,Item_1040,Fashion
4210560616,61.37,2.26066267964441,user_9309,Item_8627,Music
8765205755,180.52,0.36956307545831957,user_4871,Item_4714,Jewelry
7611713304,12.88,5.1858437117005645,user_3713,Item_8304,Home
2810139929,62.04,5.429307175694625,user_13908,Item_7279,Fashion
4912825747,12.79,6.592118768920098,user_11970,Item_4975,Fashion
3269895773,149.54,2.9950458645054887,user_6375,Item_7104,Art
8761345886,111.51,1.0599413808504303,user_14092,Item_6728,Collectibles
5783148672,30.09,2.8330876045724014,user_10285,Item_3119,Jewelry
3018592047,82.94,2.704506088816414,user_1101,Item_1402,Sporting Goods
8156263729,90.44,3.8048034242819657,user_2308,Item_7960,Music
7819198085,7.92,1.271567813786263,user_10426,Item_5880,Jewelry
2095224210,59.98,2.509547501468983,user_1712,Item_1765,Fashion
6741469824,15.7,6.527325628500428,user_8290,Item_9488,Electronics
9112460697,38.43,5.898845474131949,user_1675,Item_2789,Sporting Goods
3777909412,21.91,0.835793319166218,user_6942,Item_3735,Art
8414459457,34.28,0.3105025250090412,user_3747,Item_6672,Art
3840308477,99.93,4.032258856978545,user_13266,Item_7693,Electronics
8933824831,8.4,6.0399182506460924,user_12095,Item_3995,Sporting Goods
4372724187,4.06,3.8385477859427057,user_2017,Item_9866,Home
6628126444,19.35,2.3030818442808805,user_11211,Item_7434,Collectibles
2118866683,124.78,6.9110636033967605,user_9291,Item_6996,Toys
2787829939,11.27,0.003433795194757727,user_5373,Item_6975,Electronics
4762467237,17.83,0.5753909754937477,user_3690,Item_291,Sporting Goods
9811020981,134.35,0.3125965558166822,user_14218,Item_373,Home
6587836945,174.43,0.65158303989147,user_5571,Item_1606,Sporting Goods
9890700155,76.03,3.661436019580966,user_5028,Item_5959,Toys
1954295247,54.04,2.0025514664457824,user_3210,Item_7594,Music
6132601812,110.09,6.706895394954515,user_3988,Item_9201,Jewelry
4407357419,20.12,5.4856335309797,user_803,Item_1419,Sporting Goods
4400211194,76.03,1.4312587773491239,user_9967,Item_2787,Electronics
1446679518,12.72,2.474048871124329,user_4524,Item_1089,Collectibles
2196505075,230.91,6.088423506298886,user_8998,Item_5784,Toys
9308989108,115.79,1.201628567604291,user_14285,Item_3529,Home
5771954052,72.98,4.912401732688855,user_1336,Item_1591,Music
4866928639,21.97,3.9394227619103863,user_2966,Item_7605,Music
6963685675,76.11,3.8600747105782207,user_3224,Item_9402,Sporting Goods
6071606205,32.39,4.39768039308777,user_3316,Item_1495,Toys
1094064404,16.99,2.595117321918243,user_13389,Item_9884,Art
9178521000,66.82,4.392651083978706,user_4901,Item_5771,Collectibles
1573036902,3.38,5.277836429397683,user_7866,Item_2910,Collectibles
9237796919,95.98,3.671391260363709,user_5421,Item_2722,Collectibles
6778385585,9.62,3.1207846621951782,user_14174,Item_8321,Art
7128181348,79.79,0.5665908369149333,user_8814,Item_7025,Jewelry
2754958592,5.54,0.13691579695021094,user_9078,Item_158,Jewelry
8295451543,20.16,2.146868248093761,user_5779,Item_8196,Fashion
4256371667,57.1,0.21249826273962158,user_5484,Item_8179,Electronics
8830210251,94.14,6.708237405347503,user_6630,Item_6516,Jewelry
2465827586,14.45,0.11953730949168684,user_10599,Item_6563,Fashion
4284047514,10.91,6.657953211272443,user_6896,Item_9199,Home
8033762100,112.88,4.674383707601059,user_2853,Item_7291,Sporting Goods
2824438381,324.25,0.747922348521034,user_2137,Item_1055,Jewelry
8629054858,11.11,1.7798470276767193,user_9608,Item_2987,Automotive
9764310704,1.44,6.845531160535638,user_6979,Item_7825,Jewelry
5104460488,205.39,0.02949158322460088,user_9975,Item_6375,Electronics
9734956660,27.75,0.1593035894673579,user_5926,Item_9810,Art
2536285591,11.17,6.194205357512332,user_10951,Item_6031,Fashion
1582887540,35.51,3.464095015984408,user_3436,Item_5692,Home
9066736331,341.6,0.48320853361572413,user_9880,Item_7703,Jewelry
9398571963,72.9,5.6775531988495755,user_4706,Item_1495,Automotive
9595236854,84.5,2.8682725337105346,user_3343,Item_5198,Automotive
4619461980,40.21,3.0754787821764036,user_7719,Item_934,Art
3173705059,58.7,5.963211622616457,user_2273,Item_1251,Automotive
2981722086,253.87,0.19226284995793708,user_6620,Item_4123,Sporting Goods
6320086270,11.21,6.1820315523013685,user_2614,Item_8499,Automotive
9377020810,82.44,5.416406695054597,user_10136,Item_8468,Jewelry
6063943563,31.77,1.3823290988205357,user_3330,Item_8402,Toys
2038936719,30.7,2.7866999569531696,user_3934,Item_9759,Home
4995607280,8.39,4.073564354260833,user_56,Item_2848,Electronics
3464802678,54.87,1.6187196780858528,user_2267,Item_9196,Toys
2045749278,66.6,1.838626690202394,user_9968,Item_5588,Jewelry
2891728290,26.47,3.6173158587307097,user_13765,Item_9249,Art
4617410600,188.03,4.165498046386025,user_13741,Item_4710,Music
4627557245,36.6,2.542339707791498,user_2388,Item_8437,Toys
5050962860,2.59,6.701308857426123,user_7098,Item_2068,Collectibles
4417708240,64.06,1.128697137712357,user_3322,Item_521,Electronics
5682066401,8.21,2.3560989424488628,user_9358,Item_8254,Automotive
6065977078,183.85,5.388337282691136,user_5866,Item_5766,Fashion
1916417851,314.6,4.355116277453214,user_13417,Item_5847,Home
1972933124,110.9,0.7843402662849085,user_4271,Item_8739,Jewelry
3643453117,33.09,1.981517725112226,user_1655,Item_4246,Music
1936557489,68.11,3.4483511848524446,user_731,Item_7523,Music
2588594767,13.5,3.1638675885466068,user_8535,Item_4022,Art
6894323717,69.08,2.728849870434819,user_4024,Item_8914,Fashion
9265674983,12.76,0.06670596041976307,user_2881,Item_865,Automotive
2627922591,315.93,1.7475797819258987,user_10361,Item_9435,Home
2795271650,10.15,1.380492818252414,user_10086,Item_4381,Music
8167516976,4.64,0.259498196245439,user_4913,Item_8758,Home
6492416911,27.18,2.7226955318957806,user_3461,Item_5451,Art
3955319401,67.41,0.5289939494932842,user_12358,Item_6782,Automotive
8003478357,534.35,0.6459938936306836,user_13735,Item_7933,Automotive
6034444557,13.9,6.576215615309936,user_13596,Item_4080,Electronics
3350133453,35.7,4.333734172175417,user_2805,Item_7963,Home
8127234353,33.08,3.5053758117686002,user_3320,Item_1087,Electronics
1611786449,9.36,1.7117124875711176,user_4880,Item_4381,Fashion
1170010839,9.96,1.8056546496863697,user_7087,Item_5524,Jewelry
4012701114,3.45,2.2952757996195867,user_7113,Item_9653,Collectibles
5840299922,207.05,0.5262368564416352,user_14260,Item_3426,Music
1419817929,12.77,4.785112247719233,user_10268,Item_4938,Sporting Goods
7981007741,2.71,2.00093735940909,user_8318,Item_3655,Toys
7107464136,20.82,6.503412838368032,user_2719,Item_2073,Sporting Goods
2142873994,142.92,2.4003700338702396,user_4135,Item_8060,Automotive
3113713462,61.47,5.748241490137819,user_13292,Item_8382,Automotive
2297393244,61.13,1.5707487309582309,user_5623,Item_9894,Collectibles
5065856674,231.03,6.863476983115113,user_9022,Item_3247,Art
6073719915,115.63,2.4899888982540785,user_8418,Item_9879,Art
7896048053,1.43,6.646185535522883,user_873,Item_2849,Sporting Goods
7180157044,18.68,5.750870821634398,user_5606,Item_2540,Automotive
7247216338,55.78,1.426337448259615,user_1901,Item_4688,Sporting Goods
9160223774,41.56,6.425438283079364,user_5891,Item_9562,Jewelry
1374066969,64.52,0.6299324026591644,user_6898,Item_8288,Electronics
4362536120,828.91,1.334041973833068,user_1915,Item_2902,Toys
9344593812,10.34,3.8537342663449303,user_9017,Item_3385,Automotive
1135838850,2.23,6.132247154357136,user_2086,Item_2889,Electronics
2859955155,1.79,2.7898396301397956,user_7710,Item_746,Sporting Goods
3963295124,100.06,1.1575465401810623,user_6377,Item_3615,Automotive
5322921713,27.33,0.21082715907310223,user_13402,Item_6230,Music
7409876224,5.55,5.317966098273287,user_12273,Item_7410,Music
5130657687,24.98,4.647869519528303,user_7350,Item_9078,Sporting Goods
7763612453,18.61,3.696842739941691,user_299,Item_126,Toys
6494154557,21.67,1.1801529834662046,user_11623,Item_7913,Collectibles
3345593090,3.33,1.3981596314078546,user_11339,Item_9677,Art
6905327251,67.45,4.364545962718447,user_13496,Item_5987,Art
1957396192,78.36,6.992615374200862,user_3438,Item_8358,Jewelry
4604491819,38.66,0.9417749073623748,user_11420,Item_1736,Home
8934160687,30.22,6.588731560446415,user_5103,Item_6082,Art
3035950138,41.05,6.557666613371319,user_5546,Item_3602,Art
3391427888,35.13,6.130049527865274,user_2414,Item_5780,Jewelry
9569663376,3.93,3.753306611995726,user_4224,Item_768,Toys
9381646777,12.12,3.2219261770867247,user_12049,Item_1793,Home
2676770188,42.81,0.4879666000735149,user_3400,Item_6419,Collectibles
7767927932,13.7,0.47883434378257417,user_12143,Item_2339,Jewelry
9491373074,95.62,1.3456723953854008,user_6839,Item_6972,Art
5838131956,6.54,3.3846384181613858,user_3812,Item_5290,Home
4312436267,554.61,3.239691669976136,user_3529,Item_8126,Automotive
7391596288,398.85,2.3548876017979357,user_7956,Item_1323,Electronics
1978793401,23.57,5.172466368000974,user_10035,Item_3364,Toys
2128514298,5.49,0.5119309793875901,user_12367,Item_285,Fashion
6757179259,17.4,5.896486804112213,user_2901,Item_5207,Electronics
7265172124,142.09,0.20127943355068412,user_650,Item_2480,Electronics
2904273609,22.05,6.466303986208422,user_13516,Item_3334,Fashion
1675441348,53.14,5.2208001288578085,user_10497,Item_3579,Fashion
4857541573,35.22,4.406449281389776,user_13934,Item_7611,Fashion
7292595067,65.79,1.087400021921882,user_4253,Item_5194,Toys
2574220878,60.4,2.1614790087458933,user_11962,Item_1122,Automotive
9247884753,23.2,3.423636713580862,user_13526,Item_704,Automotive
1345815091,189.4,5.362280193754707,user_4511,Item_56,Toys
9252862098,61.01,1.44363929072572,user_2479,Item_4279,Art
2288333195,136.71,5.849518604975544,user_5932,Item_3635,Collectibles
7782356829,24.69,5.607142551510412,user_4822,Item_9095,Jewelry
4089466826,27.14,4.337516331260553,user_1060,Item_6014,Sporting Goods
5562653308,826.1,4.753990566348821,user_10275,Item_6334,Sporting Goods
9958325780,31.67,1.5011709070384116,user_11561,Item_5271,Home
8994298190,149.03,1.9422362191764098,user_7750,Item_9601,Collectibles
5107628297,5.77,4.8898977638768955,user_13067,Item_5021,Electronics
5743207696,50.87,0.40464056591232955,user_11826,Item_5758,Music
6800301035,20.3,3.3654911460888175,user_4513,Item_4591,Automotive
1695298620,209.89,3.3890278645426792,user_106,Item_5288,Music
1690198366,14.72,2.274886534171296,user_3132,Item_8804,Toys
3034374653,19.8,3.003541946964993,user_14944,Item_1747,Art
4958169423,66.39,6.587962281432238,user_7107,Item_8198,Toys
6371462703,9.38,6.19371526480158,user_5817,Item_3222,Music
5018234709,38.58,1.6263675080174473,user_11606,Item_727,Electronics
2122655813,16.08,6.748119930734316,user_1364,Item_1389,Art
4376600655,39.19,3.8566532964989975,user_2267,Item_7279,Jewelry
4682881010,29.68,0.6022139652544977,user_8351,Item_6133,Sporting Goods
4437076281,299.71,3.2692945577331547,user_13364,Item_342,Art
2654639247,57.7,2.787159242385693,user_13518,Item_4289,Automotive
4683566365,6.91,6.70078155916912,user_13606,Item_767,Jewelry
3140041572,10.99,4.879968450957133,user_1257,Item_6524,Music
4061623145,19.6,5.467042332220064,user_14804,Item_4312,Sporting Goods
9238780194,14.3,4.726071077849247,user_149,Item_4528,Home
3127498497,181.86,2.7542887648872907,user_4183,Item_9868,Music
5873967541,16.95,0.9817581996934347,user_11780,Item_1527,Sporting Goods
7808232624,31.67,3.297051826942867,user_14003,Item_4707,Jewelry
8615690055,68.14,2.5501456818656774,user_5904,Item_330,Automotive
7281491141,942.75,0.4671721601468697,user_196,Item_5048,Electronics
1875674752,27.79,2.6908164480037744,user_11472,Item_5801,Toys
1103033702,243.14,3.858175052580051,user_6767,Item_8582,Home
3401480589,19.74,3.9863412357662904,user_13726,Item_243,Jewelry
9353508461,106.85,6.966582594312611,user_9696,Item_5192,Fashion
1565392157,12.13,2.6769739438251716,user_11249,Item_6761,Fashion
7056172097,86.59,2.1541890973254203,user_13885,Item_5083,Art
5827730074,21.19,4.284846481208595,user_11797,Item_9954,Sporting Goods
9634005353,98.97,4.751922754414549,user_8903,Item_6684,Music
2794367231,87.14,0.38217231305018007,user_1561,Item_4528,Art
5837456026,70.23,0.283639253984711,user_5472,Item_3558,Art
1336037761,55.35,1.8044604833166424,user_11025,Item_767,Fashion
7684289668,18.68,1.5081061991655673,user_13771,Item_5870,Toys
6480911185,79.01,6.273434128830257,user_23,Item_4664,Sporting Goods
2762561720,4.85,6.32650033461793,user_7720,Item_7553,Fashion
3308934291,709.24,4.193538263522228,user_2114,Item_2399,Fashion
2151975191,71.76,6.2236145344076075,user_4746,Item_2049,Home
9864076713,63.47,0.5737830717803046,user_11149,Item_1350,Home
7976157473,58.36,2.3430809647644275,user_10411,Item_5335,Home
2321335177,13.57,1.9055942009584406,user_1280,Item_2036,Fashion
3010886697,16.19,0.6725819562774203,user_7317,Item_1588,Home
4920763324,44.21,4.065176209693886,user_4500,Item_1561,Collectibles
3238672258,18.47,4.058397070893863,user_8280,Item_9899,Toys
1017285586,7.99,3.2722893455750484,user_2012,Item_2341,Sporting Goods
1847765001,30.07,6.341242813323445,user_7881,Item_802,Automotive
3131102348,50.44,3.744677892005001,user_7347,Item_8919,Fashion
5998122111,32.64,3.846480373336541,user_10645,Item_5045,Music
4994245782,117.09,0.017304038081950912,user_10516,Item_9015,Art
2411605984,40.29,3.1435263796712745,user_13016,Item_1555,Toys
4828591129,221.98,1.2538113420213075,user_2683,Item_5837,Jewelry
4630586432,527.3,3.625008871844619,user_9319,Item_9450,Jewelry
4883856616,28.24,4.2725075660034,user_12162,Item_5062,Music
8703759519,8.69,4.8322097236578125,user_5540,Item_4008,Music
7166134312,8.4,4.755065554167938,user_14402,Item_7398,Sporting Goods
2673093834,31.22,1.9742390456285472,user_3046,Item_345,Toys
6282626728,86.71,3.6679151952579065,user_2658,Item_5082,Electronics
1925631608,21.81,4.014413296365278,user_6225,Item_1626,Home
2899942360,34.18,5.924715695671513,user_14078,Item_4081,Toys
9026260462,17.74,2.178478154517098,user_1827,Item_5288,Fashion
3625318114,22.63,1.0873251108367803,user_14815,Item_16,Music
1087759803,37.75,4.6507769296929835,user_8292,Item_6020,Jewelry
3229514263,106.78,5.339639716077559,user_9046,Item_7917,Collectibles
8569670681,101.45,6.73199434739993,user_5025,Item_2536,Toys
5537264904,2.26,3.2634421087093743,user_3922,Item_2480,Jewelry
7110054332,74.82,5.157962838704961,user_11553,Item_1410,Toys
7338014335,72.08,3.53158337946412,user_2168,Item_8783,Toys
8515764414,29.8,0.9401601601828035,user_12207,Item_3829,Music
2300954383,22.1,6.422781854114154,user_4117,Item_1199,Art
2385824307,68.45,4.378420639586028,user_6468,Item_7477,Music
7354327971,38.78,0.21587503518102913,user_5120,Item_9109,Fashion
4978698656,25.16,3.1461820842531574,user_11375,Item_8469,Electronics
1229581224,448.48,1.6159281780206758,user_6694,Item_1252,Collectibles
8326109290,61.13,6.213189875069765,user_12979,Item_4143,Home
7775644452,17.5,3.3241491348247334,user_2629,Item_5703,Automotive
2080319091,81.11,3.2410453665421866,user_12281,Item_7614,Home
2242108383,56.0,2.220733286754583,user_10913,Item_4019,Home
2934225432,52.26,0.31266128722759023,user_11054,Item_4678,Music
9649271612,93.97,1.967474142372779,user_14814,Item_9952,Jewelry
9151932715,18.78,3.8975646120528307,user_379,Item_840,Jewelry
7068905235,45.44,2.2867853830730915,user_5139,Item_4502,Toys
1989979313,11.99,0.3864176499633173,user_12823,Item_1985,Collectibles
9782143926,87.02,5.484221373265998,user_4825,Item_5532,Music
8369207590,33.81,3.898697714597261,user_3195,Item_5304,Sporting Goods
8562411716,12.51,1.3398288265511165,user_10673,Item_2844,Art
4421494264,31.21,3.86594969261677,user_7993,Item_5299,Jewelry
7616499593,43.88,4.846361659497918,user_3869,Item_1100,Jewelry
3378007609,97.83,4.611031901723861,user_13743,Item_9205,Sporting Goods
6737083720,143.28,4.491969295635809,user_8129,Item_8771,Home
9206454772,101.54,1.1001802368425226,user_427,Item_9079,Electronics
8367138764,63.22,0.23616935008200057,user_10444,Item_3874,Toys
